Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.0041883062489529235,0.003971405877680699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.007942811755361398,0.0,0.0,0.0,0.3,0.012875536480686695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.016679904686258934,0.0,0.0,0.0,0.4,0.017167381974248927,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.025416997617156472,0.0,0.0,0.0,0.4,0.017167381974248927,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.03415409054805401,0.0,0.0,0.0,0.4,0.017167381974248927,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.03971405877680699,0.0,0.0,0.0,0.4,0.017167381974248927,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
7,0.029318143742670465,0.05003971405877681,0.0,0.0,0.0,0.4,0.017167381974248927,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
8,0.03350644999162339,0.056393963463065924,0.0,0.1,0.09090909090909091,0.4,0.017167381974248927,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
9,0.03769475624057631,0.05798252581413821,0.0,0.1,0.09090909090909091,0.4,0.017167381974248927,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
10,0.041883062489529235,0.06433677521842732,0.0,0.1,0.09090909090909091,0.4,0.017167381974248927,0.0,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.0
11,0.04607136873848216,0.07386814932486101,0.0,0.1,0.09090909090909091,0.4,0.017167381974248927,0.0,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.0
12,0.05025967498743508,0.08101667990468626,0.0,0.1,0.09090909090909091,0.7,0.030042918454935622,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
13,0.054447981236388006,0.08737092930897537,0.0,0.2,0.18181818181818182,0.9,0.03862660944206009,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
14,0.05863628748534093,0.08975377283558379,0.0,0.2,0.18181818181818182,0.9,0.03862660944206009,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
15,0.06282459373429385,0.0937251787132645,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
16,0.06701289998324678,0.09451945988880063,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
17,0.07120120623219969,0.0976965845909452,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
18,0.07538951248115262,0.10007942811755362,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
19,0.07957781873010554,0.10405083399523431,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
20,0.08376612497905847,0.10802223987291501,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
21,0.08795443122801139,0.11040508339952343,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
22,0.09214273747696432,0.11358220810166798,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
23,0.09633104372591723,0.11755361397934869,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
24,0.10051934997487016,0.12073073868149325,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
25,0.10470765622382308,0.12390786338363781,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
26,0.10889596247277601,0.1254964257347101,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
27,0.11308426872172893,0.1278792692613185,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
28,0.11727257497068186,0.1318506751389992,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
29,0.12146088121963478,0.13899920571882446,0.0,0.2,0.18181818181818182,1.0,0.04291845493562232,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
30,0.1256491874685877,0.14217633042096903,0.0,0.2,0.18181818181818182,1.0,0.04721030042918455,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
31,0.12983749371754064,0.14297061159650518,0.0,0.2,0.18181818181818182,1.0,0.04721030042918455,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
32,0.13402579996649355,0.14694201747418587,0.0,0.2,0.18181818181818182,1.0,0.04721030042918455,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
33,0.13821410621544647,0.15011914217633043,0.0,0.2,0.18181818181818182,1.0,0.04721030042918455,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
34,0.14240241246439939,0.1517077045274027,0.0,0.2,0.18181818181818182,1.0,0.04721030042918455,0.0,0.0,0.1,0.03571428571428571,0.3,0.15,0.0,0.0,0.0,0.0
35,0.14659071871335233,0.15409054805401112,0.0,0.2,0.18181818181818182,1.0,0.04721030042918455,0.0,0.0,0.2,0.07142857142857142,0.3,0.15,0.0,0.0,0.0,0.0
36,0.15077902496230525,0.15885623510722796,0.0,0.2,0.18181818181818182,1.0,0.04721030042918455,0.0,0.0,0.3,0.10714285714285714,0.3,0.15,0.0,0.0,0.0,0.0
37,0.15496733121125816,0.16203335980937253,0.0,0.2,0.18181818181818182,1.0,0.04721030042918455,0.0,0.0,0.3,0.10714285714285714,0.3,0.15,0.1,0.1,0.0,0.0
38,0.15915563746021108,0.16679904686258937,0.0,0.2,0.18181818181818182,1.0,0.04721030042918455,0.0,0.0,0.3,0.10714285714285714,0.3,0.15,0.1,0.1,0.0,0.0
