Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected)
1,0.0041883062489529235,0.003971405877680699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.006354249404289118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.010325655281969817,0.0,0.0,0.0,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.019857029388403495,0.0,0.0,0.0,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.026211278792692614,0.0,0.0,0.0,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.03256552819698173,0.0,0.1,0.09090909090909091,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029318143742670465,0.03971405877680699,0.0,0.4,0.36363636363636365,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03350644999162339,0.04447974583002383,0.0,0.5,0.45454545454545453,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03769475624057631,0.04527402700555997,0.0,0.5,0.45454545454545453,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.041883062489529235,0.05003971405877681,0.0,0.5,0.45454545454545453,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04607136873848216,0.05480540111199365,0.0,0.5,0.45454545454545453,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05025967498743508,0.05877680698967434,0.0,0.5,0.45454545454545453,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.054447981236388006,0.06274821286735505,0.0,0.5,0.45454545454545453,0.1,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.05863628748534093,0.06751389992057188,0.0,0.5,0.45454545454545453,0.1,0.004291845493562232,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06282459373429385,0.07148530579825259,0.0,0.5,0.45454545454545453,0.1,0.004291845493562232,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
16,0.06701289998324678,0.07625099285146943,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
17,0.07120120623219969,0.0818109610802224,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
18,0.07538951248115262,0.08419380460683082,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
19,0.07957781873010554,0.08895949166004766,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
20,0.08376612497905847,0.09213661636219221,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
21,0.08795443122801139,0.09610802223987291,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
22,0.09214273747696432,0.09849086576648133,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
23,0.09633104372591723,0.10087370929308975,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
24,0.10051934997487016,0.10325655281969817,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
25,0.10470765622382308,0.10802223987291501,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
26,0.10889596247277601,0.1096108022239873,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
27,0.11308426872172893,0.11358220810166798,0.0,0.5,0.45454545454545453,0.2,0.008583690987124463,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.1,0.1,0.0,0.0
28,0.11727257497068186,0.1199364575059571,0.0,0.5,0.45454545454545453,0.4,0.017167381974248927,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.2,0.2,0.0,0.0
29,0.12146088121963478,0.1254964257347101,0.0,0.5,0.45454545454545453,0.4,0.017167381974248927,0.0,0.0,0.3,0.10714285714285714,0.0,0.0,0.2,0.2,0.0,0.0
30,0.1256491874685877,0.1278792692613185,0.0,0.5,0.45454545454545453,0.4,0.017167381974248927,0.0,0.0,0.4,0.14285714285714285,0.0,0.0,0.2,0.2,0.0,0.0
31,0.12983749371754064,0.13026211278792693,0.0,0.5,0.45454545454545453,0.5,0.02145922746781116,0.0,0.0,0.5,0.17857142857142858,0.0,0.0,0.2,0.2,0.0,0.0
32,0.13402579996649355,0.13661636219221604,0.0,0.5,0.45454545454545453,0.8,0.034334763948497854,0.0,0.0,0.5,0.17857142857142858,0.0,0.0,0.2,0.2,0.0,0.0
33,0.13821410621544647,0.14138204924543288,0.0,0.5,0.45454545454545453,0.8,0.034334763948497854,0.0,0.0,0.5,0.17857142857142858,0.0,0.0,0.2,0.2,0.0,0.0
34,0.14240241246439939,0.14455917394757745,0.0,0.5,0.45454545454545453,0.8,0.034334763948497854,0.0,0.0,0.5,0.17857142857142858,0.0,0.0,0.2,0.2,0.0,0.0
35,0.14659071871335233,0.14773629864972201,0.0,0.5,0.45454545454545453,0.8,0.034334763948497854,0.0,0.0,0.5,0.17857142857142858,0.0,0.0,0.2,0.2,0.0,0.0
36,0.15077902496230525,0.15409054805401112,0.0,0.5,0.45454545454545453,0.9,0.03862660944206009,0.0,0.0,0.5,0.17857142857142858,0.0,0.0,0.3,0.3,0.0,0.0
37,0.15496733121125816,0.15647339158061954,0.0,0.5,0.45454545454545453,0.9,0.03862660944206009,0.0,0.0,0.5,0.17857142857142858,0.0,0.0,0.3,0.3,0.0,0.0
