Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected),Pattern 9 (%),Pattern 9 (% Detected),Pattern 10 (%),Pattern 10 (% Detected)
1,0.0041883062489529235,0.003971405877680699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.006354249404289118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.012708498808578236,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.015885623510722795,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.020651310563939634,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
6,0.02512983749371754,0.026211278792692614,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
7,0.029318143742670465,0.030976965845909452,0.0,0.0,0.0,0.1,0.02127659574468085,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
8,0.03350644999162339,0.03653693407466243,0.0,0.0,0.0,0.2,0.0425531914893617,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
9,0.03769475624057631,0.04130262112787927,0.0,0.0,0.0,0.2,0.0425531914893617,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
10,0.041883062489529235,0.046068308181096106,0.0,0.0,0.0,0.3,0.06382978723404255,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
11,0.04607136873848216,0.05242255758538523,0.0,0.0,0.0,0.3,0.06382978723404255,0.1,0.1,0.1,0.07142857142857142,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09090909090909091
