Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected),Pattern 6 (%),Pattern 6 (% Detected),Pattern 7 (%),Pattern 7 (% Detected),Pattern 8 (%),Pattern 8 (% Detected),Pattern 9 (%),Pattern 9 (% Detected),Pattern 10 (%),Pattern 10 (% Detected)
1,0.0041883062489529235,0.0015885623510722795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008376612497905847,0.007148530579825258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.01256491874685877,0.011914217633042097,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016753224995811694,0.017474185861795076,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020941531244764618,0.020651310563939634,0.0,0.0,0.0,0.1,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02512983749371754,0.023034154090548053,0.0,0.0,0.0,0.2,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029318143742670465,0.027005559968228753,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03350644999162339,0.02938840349483717,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03769475624057631,0.03494837172359015,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.041883062489529235,0.03971405877680699,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04607136873848216,0.043685464654487687,0.0,0.0,0.0,0.3,0.06382978723404255,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05025967498743508,0.04765687053216839,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.054447981236388006,0.05480540111199365,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.05863628748534093,0.056393963463065924,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06282459373429385,0.06036536934074663,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.06701289998324678,0.06433677521842732,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.07120120623219969,0.06671961874503574,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.07538951248115262,0.07069102462271644,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.07957781873010554,0.07307386814932486,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.08376612497905847,0.07545671167593328,0.0,0.0,0.0,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.08795443122801139,0.0818109610802224,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.4,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.09214273747696432,0.08657664813343924,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.1,0.07142857142857142,0.4,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.09633104372591723,0.09134233518665608,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.1,0.07142857142857142,0.4,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.10051934997487016,0.09451945988880063,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.1,0.07142857142857142,0.4,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.10470765622382308,0.09928514694201747,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.1,0.07142857142857142,0.4,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.10889596247277601,0.10166799046862589,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.1,0.07142857142857142,0.4,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.11308426872172893,0.10563939634630659,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.1,0.07142857142857142,0.4,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.11727257497068186,0.10881652104845115,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.1,0.07142857142857142,0.4,0.14814814814814814,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
29,0.12146088121963478,0.11040508339952343,0.0,0.1,0.1,0.4,0.0851063829787234,0.0,0.0,0.3,0.21428571428571427,0.0,0.0,0.1,0.07142857142857142,0.4,0.14814814814814814,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
