Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected)
1,0.004152823920265781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008305647840531562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012458471760797342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016611295681063124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020764119601328904,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.024916943521594685,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029069767441860465,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03322259136212625,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03737541528239203,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04152823920265781,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04568106312292359,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.04983388704318937,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05398671096345515,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.05813953488372093,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06229235880398671,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
16,0.0664451827242525,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
17,0.07059800664451828,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
18,0.07475083056478406,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
19,0.07890365448504984,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
20,0.08305647840531562,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
21,0.0872093023255814,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
22,0.09136212624584718,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
23,0.09551495016611296,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
24,0.09966777408637874,0.08035714285714286,0.0,0.0,0.0,0.0,0.0,0.1,0.058823529411764705,0.1,0.09090909090909091
25,0.10382059800664452,0.08035714285714286,0.0,0.0,0.0,0.0,0.0,0.1,0.058823529411764705,0.1,0.09090909090909091
26,0.1079734219269103,0.10714285714285714,0.0,0.1,0.0625,0.0,0.0,0.1,0.058823529411764705,0.2,0.18181818181818182
27,0.11212624584717608,0.11607142857142858,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
28,0.11627906976744186,0.11607142857142858,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
29,0.12043189368770764,0.11607142857142858,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
30,0.12458471760797342,0.11607142857142858,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
31,0.1287375415282392,0.125,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
32,0.132890365448505,0.125,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
33,0.13704318936877077,0.125,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
34,0.14119601328903655,0.13392857142857142,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
35,0.14534883720930233,0.13392857142857142,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
36,0.14950166112956811,0.13392857142857142,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
37,0.1536544850498339,0.13392857142857142,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
38,0.15780730897009967,0.13392857142857142,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
39,0.16196013289036545,0.13392857142857142,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
40,0.16611295681063123,0.13392857142857142,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
41,0.17026578073089702,0.15178571428571427,0.0,0.1,0.0625,0.0,0.0,0.2,0.11764705882352941,0.2,0.18181818181818182
42,0.1744186046511628,0.16071428571428573,0.0,0.1,0.0625,0.0,0.0,0.3,0.17647058823529413,0.2,0.18181818181818182
43,0.17857142857142858,0.16071428571428573,0.0,0.1,0.0625,0.0,0.0,0.3,0.17647058823529413,0.2,0.18181818181818182
44,0.18272425249169436,0.16071428571428573,0.0,0.1,0.0625,0.0,0.0,0.3,0.17647058823529413,0.2,0.18181818181818182
45,0.18687707641196014,0.16964285714285715,0.0,0.1,0.0625,0.0,0.0,0.3,0.17647058823529413,0.2,0.18181818181818182
46,0.19102990033222592,0.17857142857142858,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
47,0.1951827242524917,0.17857142857142858,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
48,0.19933554817275748,0.17857142857142858,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
49,0.20348837209302326,0.19642857142857142,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
50,0.20764119601328904,0.19642857142857142,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
51,0.21179401993355482,0.19642857142857142,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
52,0.2159468438538206,0.19642857142857142,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
53,0.22009966777408638,0.19642857142857142,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
54,0.22425249169435216,0.19642857142857142,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
55,0.22840531561461794,0.20535714285714285,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
56,0.23255813953488372,0.20535714285714285,0.0,0.1,0.0625,0.0,0.0,0.4,0.23529411764705882,0.2,0.18181818181818182
57,0.2367109634551495,0.21428571428571427,0.0,0.1,0.0625,0.1,0.08333333333333333,0.4,0.23529411764705882,0.2,0.18181818181818182
58,0.24086378737541528,0.22321428571428573,0.0,0.1,0.0625,0.1,0.08333333333333333,0.5,0.29411764705882354,0.2,0.18181818181818182
59,0.24501661129568106,0.23214285714285715,0.0,0.2,0.125,0.1,0.08333333333333333,0.5,0.29411764705882354,0.2,0.18181818181818182
60,0.24916943521594684,0.24107142857142858,0.0,0.2,0.125,0.1,0.08333333333333333,0.5,0.29411764705882354,0.3,0.2727272727272727
61,0.25332225913621265,0.25,0.0,0.2,0.125,0.2,0.16666666666666666,0.5,0.29411764705882354,0.3,0.2727272727272727
62,0.2574750830564784,0.25,0.0,0.2,0.125,0.2,0.16666666666666666,0.5,0.29411764705882354,0.3,0.2727272727272727
63,0.2616279069767442,0.25,0.0,0.2,0.125,0.2,0.16666666666666666,0.5,0.29411764705882354,0.3,0.2727272727272727
64,0.26578073089701,0.25,0.0,0.2,0.125,0.2,0.16666666666666666,0.5,0.29411764705882354,0.3,0.2727272727272727
65,0.26993355481727577,0.26785714285714285,0.0,0.2,0.125,0.2,0.16666666666666666,0.5,0.29411764705882354,0.3,0.2727272727272727
