Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004117259552042161,0.005336179295624333,0.0,0.1,0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008234519104084322,0.007470651013874066,0.0,0.2,0.004464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012351778656126482,0.016008537886873,0.0,0.4,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016469038208168644,0.02774813233724653,0.0,0.8,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020586297760210804,0.032017075773746,0.0,0.8,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.024703557312252964,0.035218783351120594,0.0,0.8,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.028820816864295124,0.04055496264674493,0.0,0.9,0.020089285714285716,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
8,0.03293807641633729,0.042689434364994665,0.0,0.9,0.020089285714285716,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
9,0.03705533596837945,0.044823906083244394,0.0,1.0,0.022321428571428572,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
10,0.04117259552042161,0.04695837780149413,0.0,1.0,0.022321428571428572,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
11,0.04528985507246377,0.05016008537886873,0.0,1.0,0.022321428571428572,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
12,0.04940711462450593,0.054429028815368194,0.0,1.0,0.022321428571428572,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
13,0.05352437417654809,0.0576307363927428,0.0,1.0,0.024553571428571428,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
14,0.05764163372859025,0.06296691568836713,0.0,1.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
15,0.06175889328063241,0.0672358591248666,0.0,1.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
16,0.06587615283267458,0.07257203842049093,0.0,1.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
17,0.06999341238471674,0.07577374599786553,0.0,1.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
18,0.0741106719367589,0.08004268943436499,0.0,1.0,0.029017857142857144,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.0,0.0
19,0.07822793148880106,0.08751334044823907,0.0,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.0,0.0
20,0.08234519104084322,0.09284951974386339,0.0,1.0,0.04017857142857143,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.0,0.0
21,0.08646245059288538,0.09818569903948772,0.0,1.0,0.04241071428571429,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.0,0.0
22,0.09057971014492754,0.10138740661686232,0.0,1.0,0.04241071428571429,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.0,0.0
23,0.0946969696969697,0.10458911419423693,0.0,1.0,0.046875,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.0,0.0
24,0.09881422924901186,0.11099252934898612,0.0,1.0,0.049107142857142856,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.0,0.0
25,0.10293148880105402,0.1152614727854856,0.0,1.0,0.05133928571428571,0.0,0.0,0.0,0.0,0.2,0.18181818181818182,0.0,0.0,0.0,0.0
26,0.10704874835309618,0.12059765208110992,0.0,1.0,0.05580357142857143,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
27,0.11116600790513834,0.12700106723585913,0.0,1.0,0.05803571428571429,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
28,0.1152832674571805,0.13233724653148346,0.0,1.0,0.06473214285714286,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
29,0.11940052700922266,0.1344717182497332,0.0,1.0,0.06696428571428571,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
30,0.12351778656126482,0.13980789754535752,0.0,1.0,0.06696428571428571,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
31,0.12763504611330698,0.14514407684098185,0.0,1.0,0.06696428571428571,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
32,0.13175230566534915,0.14941302027748132,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
33,0.1358695652173913,0.1536819637139808,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
34,0.13998682476943347,0.15901814300960512,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
35,0.14410408432147562,0.16435432230522945,0.0,1.0,0.07366071428571429,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
36,0.1482213438735178,0.1728922091782284,0.0,1.0,0.08035714285714286,0.0,0.0,0.0,0.0,0.3,0.2727272727272727,0.0,0.0,0.0,0.0
