Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected)
1,0.004170837504170837,0.002898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008341675008341674,0.005797101449275362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012512512512512513,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.01668335001668335,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020854187520854186,0.011594202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.025025025025025027,0.017391304347826087,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
7,0.029195862529195864,0.017391304347826087,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0333667000333667,0.020289855072463767,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03753753753753754,0.02318840579710145,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04170837504170837,0.02318840579710145,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
11,0.04587921254587921,0.02318840579710145,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05005005005005005,0.03188405797101449,0.0,0.0,0.0,0.1,0.058823529411764705,0.1,0.06666666666666667,0.0,0.0,0.0,0.0
13,0.05422088755422089,0.04057971014492753,0.0,0.0,0.0,0.2,0.11764705882352941,0.1,0.06666666666666667,0.0,0.0,0.0,0.0
14,0.05839172505839173,0.043478260869565216,0.0,0.0,0.0,0.2,0.11764705882352941,0.1,0.06666666666666667,0.0,0.0,0.0,0.0
15,0.06256256256256257,0.0463768115942029,0.0,0.0,0.0,0.2,0.11764705882352941,0.1,0.06666666666666667,0.0,0.0,0.0,0.0
16,0.0667334000667334,0.05217391304347826,0.0,0.0,0.0,0.2,0.11764705882352941,0.1,0.06666666666666667,0.0,0.0,0.1,0.1
17,0.07090423757090424,0.057971014492753624,0.0,0.0,0.0,0.2,0.11764705882352941,0.1,0.06666666666666667,0.0,0.0,0.1,0.1
18,0.07507507507507508,0.06956521739130435,0.0,0.0,0.0,0.4,0.23529411764705882,0.1,0.06666666666666667,0.0,0.0,0.1,0.1
