Iteration,Queried X/ All X,Queried misclassified samples / All misclassified samples,Detected patterns / All patterns,Pattern 0 (%),Pattern 0 (% Detected),Pattern 1 (%),Pattern 1 (% Detected),Pattern 2 (%),Pattern 2 (% Detected),Pattern 3 (%),Pattern 3 (% Detected),Pattern 4 (%),Pattern 4 (% Detected),Pattern 5 (%),Pattern 5 (% Detected)
1,0.004074979625101874,0.0017528483786152498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.008149959250203748,0.0035056967572304996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.012224938875305624,0.007887817703768623,0.0,0.0,0.0,0.1,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.016299918500407497,0.015775635407537247,0.0,0.3,0.00911854103343465,0.2,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.020374898125509373,0.018404907975460124,0.0,0.4,0.0121580547112462,0.3,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.02444987775061125,0.024539877300613498,0.0,0.6,0.0182370820668693,0.3,0.05357142857142857,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,0.0,0.0
7,0.02852485737571312,0.03067484662576687,0.0,0.9,0.02735562310030395,0.3,0.05357142857142857,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,0.0,0.0
8,0.032599837000814993,0.03768624014022787,0.0,1.0,0.03343465045592705,0.3,0.05357142857142857,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,0.0,0.0
9,0.03667481662591687,0.042068361086765996,0.0,1.0,0.03343465045592705,0.3,0.05357142857142857,0.1,0.047619047619047616,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
10,0.040749796251018745,0.049079754601226995,0.0,1.0,0.0425531914893617,0.3,0.05357142857142857,0.2,0.09523809523809523,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
11,0.04482477587612062,0.04995617879053462,0.0,1.0,0.0425531914893617,0.3,0.05357142857142857,0.2,0.09523809523809523,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
12,0.0488997555012225,0.051709027169149865,0.0,1.0,0.04559270516717325,0.3,0.05357142857142857,0.2,0.09523809523809523,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
13,0.05297473512632437,0.056091148115687994,0.0,1.0,0.0486322188449848,0.4,0.07142857142857142,0.3,0.14285714285714285,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
14,0.05704971475142624,0.06134969325153374,0.0,1.0,0.0547112462006079,0.4,0.07142857142857142,0.3,0.14285714285714285,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
15,0.061124694376528114,0.06397896581945661,0.0,1.0,0.057750759878419454,0.4,0.07142857142857142,0.3,0.14285714285714285,0.0,0.0,0.1,0.04,0.1,0.05263157894736842
